#category	#chromosome	#contig_1	#contig_2	#window	#interactions per 100kb
inter-distal_heterochromatin	centromere_X	Contig79	2L_2	1750000-1800000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2L_2	1950000-2000000	2.8497741553981846
euchromatin	centromere_X	Contig79	2L_2	200000-250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2L_2	250000-300000	2.8497741553981846
euchromatin	centromere_X	Contig79	2L_2	350000-400000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_16	100000-150000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_16	200000-250000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_18	350000-400000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_18	450000-500000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_19	300000-350000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_19	350000-400000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	100000-150000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1400000-1450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1450000-1500000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1500000-1550000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1650000-1700000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1750000-1800000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	1900000-1950000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	400000-450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	500000-550000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	800000-850000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_20	850000-900000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	10100000-10150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	10350000-10400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	10500000-10550000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	10900000-10950000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11000000-11050000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11100000-11150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11150000-11200000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11200000-11250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11550000-11600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	11950000-12000000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	1200000-1250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12050000-12100000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12100000-12150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12400000-12450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	1250000-1300000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12550000-12600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12650000-12700000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	12900000-12950000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	13300000-13350000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	13550000-13600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	13700000-13750000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	13850000-13900000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	14100000-14150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	14400000-14450000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	14450000-14500000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	14750000-14800000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	14800000-14850000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	1500000-1550000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15200000-15250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15350000-15400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15400000-15450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	1550000-1600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15550000-15600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15650000-15700000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15750000-15800000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	15950000-16000000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	16950000-17000000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	1700000-1750000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	18250000-18300000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	18500000-18550000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	19100000-19150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	19650000-19700000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	19700000-19750000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	19750000-19800000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	20350000-20400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	20700000-20750000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	21100000-21150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	2150000-2200000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	250000-300000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	2550000-2600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	2800000-2850000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	2850000-2900000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	3000000-3050000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	300000-350000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	3300000-3350000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	3400000-3450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	350000-400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	3550000-3600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	4100000-4150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	4500000-4550000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	450000-500000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	4950000-5000000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5050000-5100000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5200000-5250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5400000-5450000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5750000-5800000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5850000-5900000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	5900000-5950000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	6050000-6100000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	6200000-6250000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	650000-700000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	6550000-6600000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	6900000-6950000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7050000-7100000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7150000-7200000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7350000-7400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7600000-7650000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7750000-7800000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	7850000-7900000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	800000-850000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8200000-8250000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8300000-8350000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8350000-8400000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8500000-8550000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8600000-8650000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8650000-8700000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	8750000-8800000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	900000-950000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	9100000-9150000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	9150000-9200000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	2R_21	950000-1000000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	9600000-9650000	2.8497741553981846
euchromatin	centromere_X	Contig79	2R_21	9650000-9700000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3Cen_31_D1643_D1653_D1791_8	0-50000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	1050000-1100000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	1200000-1250000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	150000-200000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	250000-300000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	400000-450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	500000-550000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	650000-700000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_10	850000-900000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10100000-10150000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10350000-10400000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10400000-10450000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10450000-10500000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10550000-10600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	10600000-10650000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	11050000-11100000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	11150000-11200000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	11250000-11300000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	11300000-11350000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	13050000-13100000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	13800000-13850000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14200000-14250000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14450000-14500000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14550000-14600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14650000-14700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14800000-14850000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14900000-14950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	14950000-15000000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	15600000-15650000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	16300000-16350000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	16400000-16450000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	16800000-16850000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	1700000-1750000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17400000-17450000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	1750000-1800000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17550000-17600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17600000-17650000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17650000-17700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17850000-17900000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17900000-17950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	17950000-18000000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	18150000-18200000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	18400000-18450000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	18500000-18550000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	18650000-18700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	18950000-19000000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	1900000-1950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	19250000-19300000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	19350000-19400000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	19750000-19800000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	19850000-19900000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20000000-20050000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20100000-20150000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20250000-20300000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20400000-20450000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20550000-20600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20700000-20750000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20850000-20900000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	20900000-20950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	21050000-21100000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	21200000-21250000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	21500000-21550000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	21550000-21600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	21650000-21700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22100000-22150000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22550000-22600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22600000-22650000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22750000-22800000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22800000-22850000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	22900000-22950000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_1	22950000-23000000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_1	23650000-23700000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_1	24100000-24150000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_1	24450000-24500000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	3850000-3900000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	4000000-4050000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	4350000-4400000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	5750000-5800000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	5950000-6000000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	650000-700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	6650000-6700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	6800000-6850000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	7450000-7500000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	7550000-7600000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	7650000-7700000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	7900000-7950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	8450000-8500000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	8900000-8950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	900000-950000	2.8497741553981846
euchromatin	centromere_X	Contig79	3L_1	9400000-9450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	0-50000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1000000-1050000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1050000-1100000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1200000-1250000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1500000-1550000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1550000-1600000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	1600000-1650000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	400000-450000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	50000-100000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	600000-650000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	650000-700000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	750000-800000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	800000-850000	2.8497741553981846
inter-distal_heterochromatin	centromere_X	Contig79	3L_4	900000-950000	2.8497741553981846
